id,managementId,name,prefecture,address,phone,permitType,permitDate,permitExpiry,receiveCountries,jobCodes,kaigoSupport,migrationStatus,statusConfirmedAt,statusNote,isVerified,verifiedAt,createdAt,updatedAt,nameKana,city,offices,verifiedNote,hasPenalty,penaltyDetail,penaltySource,sourceDate
3498,T-1257,ITG協同組合,香川県,香川県丸亀市川西町北1318-8,877982929,specific,2018-07-25,2031-07-24,ベトナム,"[""3-6"", ""3-8"", ""3-13"", ""3-21""]",0,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,丸亀市,,,0,,,
3499,T-1258,朝陽企画協同組合,香川県,香川県高松市塩上町11-10,878992271,specific,2021-09-03,2029-09-02,中国、インドネシア、カンボジア、ミャンマー、ベトナム,"[""1-1"", ""3-6"", ""3-7"", ""3-8"", ""3-12"", ""3-15"", ""3-20"", ""3-21"", ""4-3"", ""6-7"", ""7-6"", ""7-7"", ""7-8""]",0,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,高松市,,,0,,,
3500,T-1259,あづき介護人材育成協同組合,香川県,香川県小豆郡土庄町甲728-102,879628228,specific,2021-09-03,2029-09-02,インドネシア,"[""7-13""]",1,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,小豆郡土庄町,,,0,,,
3501,T-1260,医療介護環境協同組合,香川県,香川県高松市西町7-13,878022191,specific,2018-03-30,2031-03-29,インドネシア、ミャンマー、ベトナム,"[""4-11"", ""7-13""]",1,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,高松市,,,0,,,
3502,T-1261,NJE協同組合,香川県,香川県丸亀市山北町375,877566310,specific,2018-01-22,2031-01-21,インドネシア,"[""3-6"", ""6-1"", ""6-6"", ""6-7"", ""6-14"", ""7-6"", ""7-7"", ""7-12""]",0,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,丸亀市,,,0,,,
3503,T-1262,エム・ジャパン協同組合,香川県,香川県木田郡三木町大字井上1578-1,878028766,specific,2021-02-16,2029-02-15,ベトナム,"[""3-7"", ""3-8"", ""7-6"", ""7-7""]",0,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,木田郡三木町,,,0,,,
3504,T-1263,香川介護事業協同組合,香川県,香川県善通寺市原田町1567-1,877630100,specific,2018-06-29,2031-06-28,インドネシア,"[""7-13""]",1,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,善通寺市,,,0,,,
3505,T-1264,香川レッグニット協同組合(事業休止中),香川県,香川県丸亀市飯山町川原825-1,877982571,specific,2018-12-21,2026-12-20,ベトナム,"[""5-4""]",0,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,丸亀市,,,0,,,
3506,T-1265,協同組合あかり,香川県,香川県東かがわ市湊1183-5,879250674,specific,2021-10-12,2029-10-11,ベトナム,"[""4-11"", ""7-13""]",1,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,東かがわ市,,,0,,,
3507,T-1266,協同組合KI企画,香川県,香川県高松市香川町大野459-5,877855490,specific,2020-06-26,2028-06-25,インドネシア、ミャンマー、ベトナム,"[""3-8"", ""7-5"", ""7-6"", ""7-7"", ""7-13"", ""7-14""]",1,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,高松市,,,0,,,
3508,T-1267,協同組合コーポレートハイウェイ,香川県,香川県高松市春日町1709-6,878448007,specific,2019-07-04,2027-07-03,インドネシア,"[""7-11"", ""7-13""]",1,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,高松市,,,0,,,
3509,T-1268,協同組合PJtulay,香川県,香川県高松市春日町129,878847070,specific,2022-09-22,2030-09-21,インドネシア、ミャンマー、フィリピン,"[""3-8"", ""3-21""]",0,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,高松市,,,0,,,
3510,T-1269,サンヨーテック協同組合,香川県,香川県坂出市林田町4285-323,897477860,specific,2024-06-21,2027-06-20,インドネシア、カンボジア、ベトナム,"[""3-6"", ""3-8"", ""3-21"", ""4-9"", ""6-4"", ""6-6"", ""6-7"", ""6-10"", ""6-11"", ""7-6"", ""7-7""]",0,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,坂出市,,,0,,,
3511,T-1270,創造技術開発協同組合,香川県,香川県丸亀市川西町南甲233-16,877357740,specific,2019-09-26,2027-09-25,インドネシア、ベトナム,"[""3-3"", ""3-13"", ""3-14""]",0,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,丸亀市,,,0,,,
3512,T-1271,未来人材開発協同組合,香川県,香川県高松市丸の内10-27,878024811,specific,2020-09-24,2028-09-23,中国、ベトナム,"[""3-4"", ""3-6"", ""3-7"", ""3-8"", ""3-11"", ""3-12"", ""3-13"", ""3-15"", ""3-17"", ""3-21"", ""7-12""]",0,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,高松市,,,0,,,
3513,T-1272,ワークジャパン協同組合,香川県,香川県高松市西山崎町419-1,722609530,specific,2019-12-19,2027-12-18,ミャンマー、ネパール、パキスタン、ベトナム,"[""3-2"", ""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-9"", ""3-10"", ""3-11"", ""3-12"", ""3-13"", ""3-14"", ""3-15"", ""3-16"", ""3-17"", ""3-18"", ""3-19"", ""3-20"", ""3-21"", ""4-9"", ""6-2"", ""6-3"", ""6-4"", ""6-5"", ""6-6"", ""6-7"", ""6-8"", ""6-11"", ""6-12"", ""7-6"", ""7-7"", ""7-8"", ""7-9"", ""7-12"", ""7-16""]",0,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,高松市,,,0,,,
3514,T-1273,AIAI国際交流事業協同組合,愛媛県,愛媛県今治市朝倉上甲2442-63,898352846,specific,2022-06-06,2030-06-05,中国、インドネシア、フィリピン、ベトナム,"[""7-6"", ""7-7""]",0,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,今治市,,,0,,,
3515,T-1274,アイ・ビイ・エス協同組合,愛媛県,愛媛県西条市朔日市613-5 朔日市ビル2F,897478285,specific,2018-07-25,2031-07-24,中国、ミャンマー,"[""1-1"", ""4-11"", ""7-13""]",1,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,西条市,,,0,,,
3516,T-1275,朝日国際交流協同組合,愛媛県,愛媛県今治市別宮町9-6-41 メゾン別宮103,898529615,specific,2021-11-19,2029-11-18,バングラデシュ、インドネシア、ラオス、フィリピン,"[""6-4"", ""7-6"", ""7-7""]",0,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,今治市,,,0,,,
3517,T-1276,ACV事業協同組合,愛媛県,愛媛県松山市堀江町甲697-36,899958622,specific,2020-09-24,2028-09-23,中国、ベトナム,"[""1-1"", ""4-4"", ""6-4"", ""6-6"", ""6-7"", ""6-10"", ""6-11"", ""6-12"", ""6-13"", ""6-14"", ""7-6"", ""7-7""]",0,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,松山市,,,0,,,
3518,T-1277,えひめ介護人材協同組合,愛媛県,愛媛県西条市朔日市613-5,897668331,specific,2018-11-09,2026-11-08,ミャンマー、ベトナム,"[""4-11"", ""7-13""]",1,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,西条市,,,0,,,
3519,T-1278,愛媛県漁業協同組合,愛媛県,愛媛県松山市二番町4-6-2,8086322771,specific,2022-06-06,2030-06-05,インドネシア,"[""2-1""]",0,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,松山市,,,0,,,
3520,T-1279,愛媛人材育成協同組合,愛媛県,愛媛県今治市中堀1-8-16,898352263,specific,2025-02-10,2028-02-09,インドネシア、フィリピン,"[""7-7""]",0,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,今治市,,,0,,,
3521,T-1280,えひめ中小企業ネットワーク協同組合,愛媛県,愛媛県新居浜市新須賀町2-8-16,897353080,specific,2019-08-07,2027-08-06,中国、カンボジア、ミャンマー、ベトナム,"[""1-1"", ""3-7"", ""3-8"", ""3-11"", ""3-12"", ""6-4"", ""6-6"", ""7-4"", ""7-7"", ""7-11""]",0,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,新居浜市,,,0,,,
3522,T-1281,海外人材支援協同組合,愛媛県,愛媛県松山市松前町5-1-23,899098884,specific,2024-02-08,2027-02-07,インドネシア、ミャンマー、ウズベキスタン、ベトナム,"[""3-3"", ""3-5"", ""3-8"", ""3-13"", ""3-21"", ""7-6"", ""7-7""]",0,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,松山市,,,0,,,
3523,T-1282,協同組合イチヒロ,愛媛県,愛媛県今治市八町西4-1-6,898236126,specific,2017-12-01,2030-11-30,中国、ベトナム,"[""5-2""]",0,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,今治市,,,0,,,
3524,T-1283,協同組合ファイブライン,愛媛県,愛媛県今治市南日吉町2-1-13,898527150,specific,2020-09-24,2028-09-23,インドネシア、ミャンマー、フィリピン、ベトナム,"[""1-1"", ""3-3"", ""3-8"", ""3-21"", ""6-6"", ""7-6"", ""7-7""]",0,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,今治市,,,0,,,
3525,T-1284,グローバルSAIJO協同組合,愛媛県,愛媛県西条市丹原町北田野268-1,898528600,specific,2024-06-21,2027-06-20,インドネシア、フィリピン、ベトナム,"[""1-1""]",0,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,西条市,,,0,,,
3526,T-1285,公益社団法人JMA国際交流協会,愛媛県,愛媛県松山市福音寺町695,899099100,specific,2020-04-15,2028-04-14,インドネシア,"[""7-13""]",1,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,松山市,,,0,,,
3527,T-1286,つなぐサポート協同組合,愛媛県,愛媛県新居浜市東雲町2-1-14,897667177,specific,2022-07-22,2030-07-21,中国、インドネシア、ネパール、フィリピン、ベトナム,"[""3-2"", ""3-14"", ""3-21"", ""6-4"", ""6-6"", ""6-14"", ""7-6"", ""7-7"", ""7-8""]",0,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,新居浜市,,,0,,,
3528,T-1287,西日本コミット協同組合,愛媛県,愛媛県松山市来住町1376 さくらマンション,899336377,specific,2025-06-12,2028-06-11,インドネシア、フィリピン,"[""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-13"", ""3-16"", ""3-21"", ""6-6"", ""7-6"", ""7-7"", ""7-11""]",0,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,松山市,,,0,,,
3529,T-1288,日本産業技術協同組合,愛媛県,愛媛県松山市久米窪田町337-1 テクノプラザ愛媛202,899938906,specific,2018-12-21,2026-12-20,インドネシア、ミャンマー、ベトナム,"[""3-3"", ""3-6"", ""3-7"", ""3-8"", ""3-12"", ""3-13"", ""3-15"", ""3-21"", ""3-22"", ""7-7"", ""7-13""]",1,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,松山市,,,0,,,
3530,T-1289,みどりの広場協同組合,愛媛県,愛媛県宇和島市吉田町立間尻甲2023-1,895521887,specific,2018-05-25,2031-05-24,インドネシア、ベトナム,"[""1-1"", ""1-2"", ""3-6"", ""4-1""]",0,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,宇和島市,,,0,,,
3531,T-1290,カネタ事業協同組合,高知県,高知県高知市仁井田4563-1,888373104,specific,2021-03-23,2029-03-22,インドネシア、ミャンマー、ベトナム,"[""3-4"", ""3-6"", ""3-7"", ""3-8"", ""3-18"", ""7-11"", ""7-12"", ""7-13"", ""7-16""]",1,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,高知市,,,0,,,
3532,T-1291,協同組合丸和林材,高知県,高知県高知市知寄町3-303,888557647,specific,2020-08-06,2028-08-05,インド、ベトナム,"[""1-3"", ""3-21"", ""7-16""]",0,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,高知市,,,0,,,
3533,T-1292,高知県漁業協同組合,高知県,高知県高知市本町1-6-21,888543600,specific,2024-10-03,2027-10-02,インドネシア,"[""2-1""]",0,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,高知市,,,0,,,
3534,T-1293,こうちヒトマル協同組合,高知県,高知県須崎市妙見町4-19,889439181,specific,2021-11-19,2029-11-18,インドネシア、ベトナム,"[""4-2"", ""4-4"", ""4-6"", ""7-5"", ""7-7"", ""7-16""]",0,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,須崎市,,,0,,,
3535,T-1294,高知フォレストパートナーズ事業協同組合,高知県,高知県高知市仁井田字新築4502,888568258,specific,2023-08-09,2026-08-08,インド、ベトナム,"[""1-3"", ""3-5"", ""3-18"", ""3-21"", ""7-8"", ""7-16"", ""7-21""]",0,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,高知市,,,0,,,
3536,T-1295,香南協同組合,高知県,高知県香南市赤岡町569,887506770,specific,2025-10-02,2028-10-01,インドネシア、ベトナム,"[""4-11"", ""7-12"", ""7-13""]",1,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,香南市,,,0,,,
3537,T-1296,コンフォート・ワーキング協同組合,高知県,高知県高知市はりまや町1-7-7,888027782,specific,2020-06-26,2028-06-25,中国、ミャンマー、ネパール,"[""7-13""]",1,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,高知市,,,0,,,
3538,T-1297,土佐経済交流協同組合,高知県,高知県香美市土佐山田町平山1083,887523344,specific,2019-09-26,2027-09-25,バングラデシュ、中国、インドネシア、カンボジア、ミャンマー、ベトナム,"[""1-1"", ""4-9"", ""5-6"", ""5-7"", ""7-13""]",1,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,香美市,,,0,,,
3539,T-1298,にこにこ協同組合,高知県,高知県高知市七ツ渕824,888465050,specific,2025-03-25,2028-03-24,インド、カンボジア、ベトナム,"[""3-1"", ""3-2"", ""3-4"", ""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-10"", ""3-12"", ""3-15"", ""3-17"", ""3-21"", ""4-9"", ""4-11"", ""7-6"", ""7-7"", ""7-13""]",1,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,高知市,,,0,,,
3540,T-1299,まるまる協同組合,高知県,高知県須崎市大間本町8-20,889439290,specific,2024-02-08,2027-02-07,インドネシア、カンボジア、タイ、ベトナム,"[""1-1"", ""4-4"", ""4-9""]",0,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,須崎市,,,0,,,
3541,T-1300,メディカルケア協同組合,高知県,高知県宿毛市幸町5-12,880630738,specific,2018-08-31,2026-08-30,ミャンマー、ベトナム,"[""4-11"", ""7-13""]",1,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,宿毛市,,,0,,,
3542,T-1301,アールジャパン協同組合,福岡県,福岡県福岡市東区若宮3-1-19 206,922926556,specific,2023-03-07,2031-03-06,インドネシア、ベトナム,"[""1-2"", ""3-2"", ""3-3"", ""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-12"", ""3-13"", ""3-18"", ""3-21""]",0,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,福岡市東区,,,0,,,
3543,T-1302,アイネット協同組合,福岡県,福岡県中間市岩瀬3-1-5,938630787,specific,2020-06-26,2028-06-25,中国、インドネシア、ミャンマー、ベトナム,"[""3-5"", ""3-8"", ""3-13"", ""3-15"", ""3-20"", ""3-21"", ""4-3"", ""4-4"", ""4-5"", ""6-1"", ""6-10"", ""7-4"", ""7-6"", ""7-7"", ""7-11"", ""7-12"", ""7-13""]",1,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,中間市,,,0,,,
3544,T-1303,アイハウス協同組合,福岡県,福岡県福岡市博多区築港本町13-6 ベイサイドプレイス博多C-3,924094433,specific,2021-05-10,2029-05-09,中国、インドネシア、カンボジア、ベトナム,"[""3-2"", ""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-12"", ""3-13"", ""3-14"", ""3-15"", ""3-17"", ""3-18"", ""3-21"", ""3-22"", ""4-4"", ""4-6"", ""4-8"", ""4-9"", ""6-6"", ""6-7"", ""6-10"", ""7-5"", ""7-6"", ""7-7""]",0,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,福岡市博多区,,,0,,,
3545,T-1304,アクティス事業協同組合,福岡県,福岡県福岡市中央区大手門2-1-16,927536706,specific,2021-03-23,2029-03-22,インドネシア、スリランカ、ベトナム,"[""3-7"", ""3-8"", ""3-12"", ""3-15"", ""3-21"", ""5-6"", ""5-7"", ""5-12"", ""6-10"", ""7-13"", ""7-15""]",1,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,福岡市中央区,,,0,,,
3546,T-1305,アサノ・マシン・エース事業協同組合,福岡県,福岡県北九州市小倉南区葛原東1-7-13,934822781,specific,2025-03-25,2028-03-24,インドネシア、ベトナム,"[""3-8"", ""7-7""]",0,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,北九州市小倉南区,,,0,,,
3547,T-1306,アジアビジネス協同組合,福岡県,福岡県北九州市小倉北区白銀2-4-14,939536880,specific,2020-01-31,2028-01-30,モンゴル,"[""3-13"", ""4-6"", ""7-11""]",0,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,北九州市小倉北区,,,0,,,
3548,T-1307,亜細亜未来開発事業協同組合,福岡県,福岡県福岡市博多区博多駅東1-14-8 イースト博多705,922927543,specific,2019-07-04,2027-07-03,インドネシア、ミャンマー、ネパール、フィリピン、ベトナム,"[""3-6"", ""3-7"", ""3-8"", ""3-13"", ""3-21"", ""4-9"", ""7-7"", ""7-11"", ""7-13""]",1,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,福岡市博多区,,,0,,,
3549,T-1308,アジアンフェロー事業協同組合,福岡県,福岡県福岡市博多区山王2-12-2 403,924321575,specific,2020-04-15,2028-04-14,インドネシア、ミャンマー、ベトナム,"[""3-7"", ""3-8"", ""3-21"", ""4-9"", ""5-7"", ""5-13"", ""7-2"", ""7-6"", ""7-8"", ""7-11""]",0,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,福岡市博多区,,,0,,,
3550,T-1309,アシストワン協同組合,福岡県,福岡県大牟田市本町2-1-2,944314300,specific,2021-11-19,2029-11-18,インドネシア、ベトナム,"[""3-7"", ""3-8"", ""3-21""]",0,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,大牟田市,,,0,,,
3551,T-1310,あすなろパートナーズ協同組合,福岡県,福岡県福岡市早良区高取2-2-14 タワーズ藤崎5-C,8058437365,specific,2024-03-29,2027-03-28,ネパール、フィリピン、ベトナム,"[""1-3"", ""3-6"", ""3-7"", ""3-8"", ""3-12"", ""3-21"", ""5-11"", ""7-15""]",0,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,福岡市早良区,,,0,,,
3552,T-1311,アスリードあさくら協同組合,福岡県,福岡県朝倉市甘木251-4 フレッシュコーポK.K202,946228222,specific,2019-12-19,2027-12-18,インドネシア、カンボジア、ミャンマー、ネパール、ベトナム,"[""1-1"", ""3-8"", ""3-12"", ""4-11"", ""7-13"", ""7-14"", ""7-16""]",1,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,朝倉市,,,0,,,
3553,T-1312,いちご事業協同組合,福岡県,福岡県福岡市中央区警固2-13-7,924010303,specific,2020-09-24,2028-09-23,ミャンマー、タイ、ベトナム,"[""1-1"", ""4-9"", ""4-10"", ""4-11"", ""7-8"", ""7-12""]",0,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,福岡市中央区,,,0,,,
3554,T-1313,AFC協同組合,福岡県,福岡県福岡市南区柏原5-2-23,9049825775,specific,2025-11-12,2028-11-11,ネパール、ベトナム,"[""6-6"", ""7-7""]",0,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,福岡市南区,,,0,,,
3555,T-1314,エスエス協同組合,福岡県,福岡県北九州市小倉南区朽網東5-21-8,933428155,specific,2019-11-08,2027-11-07,カンボジア、ベトナム,"[""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-21"", ""4-2"", ""4-6"", ""4-9"", ""6-4"", ""6-5"", ""6-10"", ""6-13"", ""6-14"", ""7-4""]",0,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,北九州市小倉南区,,,0,,,
3556,T-1315,SGパートナーズ協同組合,福岡県,福岡県福岡市博多区博多駅南3-2-6 シティビル5 903,924777077,specific,2023-03-07,2031-03-06,ベトナム,"[""3-1"", ""3-2"", ""3-3"", ""3-4"", ""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-9"", ""3-10"", ""3-11"", ""3-12"", ""3-13"", ""3-15"", ""3-16"", ""3-17"", ""3-18"", ""3-21"", ""6-6"", ""7-1"", ""7-6"", ""7-7""]",0,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,福岡市博多区,,,0,,,
3557,T-1316,縁インターナショナル協同組合,福岡県,福岡県福岡市中央区六本松3-12-12,927221688,specific,2020-08-06,2028-08-05,中国、インドネシア、ミャンマー、フィリピン、タイ、ベトナム,"[""1-1"", ""1-2"", ""3-1"", ""3-2"", ""3-3"", ""3-4"", ""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-9"", ""3-10"", ""3-11"", ""3-12"", ""3-13"", ""3-14"", ""3-15"", ""3-16"", ""3-17"", ""3-18"", ""3-19"", ""3-20"", ""3-21"", ""3-22"", ""4-4"", ""4-8"", ""4-9"", ""5-6"", ""6-4"", ""6-6"", ""6-7"", ""7-4"", ""7-6"", ""7-7"", ""7-8"", ""7-12"", ""7-16""]",0,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,福岡市中央区,,,0,,,
3558,T-1317,大木産業振興協同組合,福岡県,福岡県三潴郡大木町大字八町牟田255-1,944332305,specific,2022-11-16,2030-11-15,インドネシア、ベトナム,"[""1-1"", ""5-9"", ""7-1"", ""7-4""]",0,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,三潴郡大木町,,,0,,,
3559,T-1318,大牟田コンストラクションマネージメント協同組合,福岡県,福岡県大牟田市唐船字深倉開2081-358,944850008,specific,2020-12-16,2028-12-15,ベトナム,"[""3-4"", ""3-6"", ""3-8"", ""3-12"", ""3-21"", ""7-6""]",0,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,大牟田市,,,0,,,
3560,T-1319,オキハタ国際協同組合,福岡県,福岡県柳川市筑紫町602-4,944720181,specific,2021-07-02,2029-07-01,インドネシア、ミャンマー、ベトナム,"[""1-2"", ""3-5"", ""3-7"", ""3-13"", ""3-21""]",0,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,柳川市,,,0,,,
3561,T-1320,快晴国際事業協同組合,福岡県,福岡県北九州市八幡西区永犬丸南町3-2-16,936127877,specific,2019-12-19,2027-12-18,スリランカ,"[""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-9"", ""3-10"", ""3-12"", ""3-13"", ""3-21"", ""6-6"", ""7-7""]",0,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,北九州市八幡西区,,,0,,,
3562,T-1321,かささぎ協同組合,福岡県,福岡県北九州市小倉南区東貫3-13-6,932362978,specific,2018-06-29,2031-06-28,中国、インドネシア、ベトナム,"[""1-1"", ""3-13"", ""3-18"", ""3-21"", ""5-6"", ""6-7"", ""7-7""]",0,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,北九州市小倉南区,,,0,,,
3563,T-1322,キャリアコネクト協同組合,福岡県,福岡県久留米市山川神代1-10-38 No.6山一ビル501,942480401,specific,2020-11-11,2028-11-10,インドネシア、フィリピン、ベトナム,"[""1-1"", ""3-2"", ""3-4"", ""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-9"", ""3-10"", ""3-11"", ""3-12"", ""3-13"", ""3-15"", ""3-16"", ""3-17"", ""3-18"", ""3-20"", ""3-21"", ""4-2"", ""4-3"", ""4-4"", ""4-6"", ""4-7"", ""4-8"", ""4-9"", ""4-10"", ""4-11"", ""6-1"", ""6-2"", ""6-3"", ""6-4"", ""6-5"", ""6-7"", ""6-10"", ""6-11"", ""6-12"", ""7-6"", ""7-7"", ""7-13""]",1,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,久留米市,,,0,,,
3564,T-1323,九州企業交流協同組合,福岡県,福岡県朝倉郡筑前町安野195-1,946420900,specific,2019-12-19,2027-12-18,インドネシア、ベトナム,"[""1-1"", ""3-6"", ""3-8"", ""3-13"", ""3-21"", ""7-7""]",0,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,朝倉郡筑前町,,,0,,,
3565,T-1324,九州国際ビジネス協同組合,福岡県,福岡県大牟田市大黒町1-40-6,944857770,specific,2018-10-05,2026-10-04,インドネシア、ミャンマー、フィリピン、ベトナム,"[""1-1"", ""1-2"", ""3-2"", ""3-6"", ""3-7"", ""3-8"", ""3-12"", ""3-21"", ""4-4"", ""4-9"", ""5-2"", ""5-6"", ""7-6"", ""7-8""]",0,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,大牟田市,,,0,,,
3566,T-1325,九州マネジメントシステム事業協同組合,福岡県,福岡県行橋市北泉5-1-34,9071588668,specific,2020-08-06,2028-08-05,カンボジア、ベトナム,"[""1-1"", ""1-2"", ""3-8"", ""3-13"", ""3-21"", ""7-11"", ""7-16""]",0,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,行橋市,,,0,,,
3567,T-1326,協同組合インサイト,福岡県,福岡県北九州市門司区原町別院12-27,938619711,specific,2022-09-22,2030-09-21,フィリピン,"[""1-1"", ""1-2"", ""3-6"", ""3-7"", ""3-8"", ""3-12"", ""3-15"", ""3-18"", ""3-21"", ""3-22"", ""4-2"", ""4-4"", ""4-9"", ""6-6"", ""7-6"", ""7-7"", ""7-12""]",0,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,北九州市門司区,,,0,,,
3568,T-1327,協同組合グエン,福岡県,福岡県福岡市中央区渡辺通2-9-16 KANビル402,922920522,specific,2020-12-16,2028-12-15,インドネシア、ミャンマー、フィリピン、ベトナム,"[""1-1"", ""3-21"", ""4-9"", ""4-11"", ""7-2"", ""7-13""]",1,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,福岡市中央区,,,0,,,
3569,T-1328,協同組合conne,福岡県,福岡県福岡市南区高宮5-18-37,924089140,specific,2025-02-10,2028-02-09,中国、ネパール,"[""1-1"", ""3-21"", ""7-14""]",0,unconfirmed,,,0,,2026-07-30 07:18:30,2026-07-31 04:41:09,,福岡市南区,,,0,,,
