id,inputUrl,companyName,industry,result,matchScore,userId,createdAt
1110002,https://kikunoi.jp/restaurant/,菊乃井,飲食業,"{""companyName"": ""菊乃井"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""1ー5名"", ""industry"": ""飲食業"", ""prefecture"": ""京都府"", ""reason"": ""a)分野該当性40点、b)人手不足度25点、c)情報の確からしさ28点、合計93点。a) 外食業に直接該当するため40点。b) 料亭は専門性が高く人手不足が深刻なため25点。c) 企業名、事業内容、所在地が明確に確認できたため28点としました。"", ""score"": 93, ""scoreBreakdown"": {""field"": 40, ""info"": 28, ""labor"": 25}, ""scoreField"": 40, ""scoreInfo"": 28, ""scoreLabor"": 25}",93,1,2026-07-16 07:16:35
1140001,https://kikunoi.jp/restaurant/,菊乃井,飲食業,"{""companyName"": ""菊乃井"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""1ー5名"", ""industry"": ""飲食業"", ""prefecture"": ""京都府"", ""reason"": ""a)分野該当性40点、b)人手不足度25点、c)情報の確からしさ28点、合計93点。a) 外食業に直接該当するため40点。b) 料亭は専門性が高く人手不足の可能性が高いため25点。c) 企業名、事業内容、所在地が明確に確認できたため28点としました。"", ""score"": 93, ""scoreBreakdown"": {""field"": 40, ""info"": 28, ""labor"": 25}, ""scoreField"": 40, ""scoreInfo"": 28, ""scoreLabor"": 25}",93,1,2026-07-16 07:17:19
1140002,https://kikunoi.jp/restaurant/,菊乃井,飲食サービス業,"{""companyName"": ""菊乃井"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""1ー5名"", ""industry"": ""飲食サービス業"", ""prefecture"": ""京都府"", ""reason"": ""a)分野該当性40点、b)人手不足度25点、c)情報の確からしさ28点、合計93点。a)料亭経営であり、外食業に直接該当するため40点。b)飲食業界は人手不足が深刻で、現場業務が中心と想定されるため25点。c)事業内容や店舗情報が詳細に記載されており、信頼性が高いため28点としました。"", ""score"": 93, ""scoreBreakdown"": {""field"": 40, ""info"": 28, ""labor"": 25}, ""scoreField"": 40, ""scoreInfo"": 28, ""scoreLabor"": 25}",93,1,2026-07-16 07:17:21
1170001,https://www.supercourt.jp/,スーパー・コート,介護施設運営,"{""companyName"": ""スーパー・コート"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""介護"", ""headcount"": ""10名以上"", ""industry"": ""介護施設運営"", ""prefecture"": ""大阪府"", ""reason"": ""a)分野該当性40点、b)人手不足度28点、c)情報の確からしさ25点、合計93点。事業内容が老人ホーム・介護施設の運営であり、特定技能「介護」分野に直接該当するためscoreFieldを40と評価しました。介護業界は人手不足が深刻であり、現場職の比重も高いためscoreLaborを28としました。ウェブサイトから事業内容や多施設展開が明確に確認できるためscoreInfoを25としました。"", ""score"": 93, ""scoreBreakdown"": {""field"": 40, ""info"": 25, ""labor"": 28}, ""scoreField"": 40, ""scoreInfo"": 25, ""scoreLabor"": 28}",93,,2026-07-16 07:49:20
1200001,https://www.fukunavi.or.jp/fukunavi/controller?cmd=lst_dt&actionID=jgytik&SVCSBR_CD=004&JGY_CD=1310100329&NAME=&AREA1=&AREA2=&AREA3=&LINE_TXT=&LINE=&STATION=&ROW=0&JGY_CD1=&JGY_CD2=&JGY_CD3=&JGY_CD4=&JGY_CD5=&HYK_FL=1&HYK_FLG=&KIGSVC_FL=1&KIGSVC_FLG=&SLFHYK_FLG=&SVCPLN_FLG=&STENO=,いちご訪問介護,訪問介護,"{""companyName"": ""いちご訪問介護"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""介護"", ""headcount"": ""1〜5名"", ""industry"": ""訪問介護"", ""prefecture"": ""東京都"", ""reason"": ""a)分野該当性40点、b)人手不足度30点、c)情報の確からしさ25点、合計95点。事業内容が訪問介護であり、特定技能「介護」分野に直接該当するため、分野該当性は40点と評価しました。介護業界は深刻な人手不足であり、現場作業が中心であるため、人手不足度は30点としました。提供されたページ内容から事業内容や所在地、従業員数が明確に確認できたため、情報の確からしさは25点と評価しました。"", ""score"": 95, ""scoreBreakdown"": {""field"": 40, ""info"": 25, ""labor"": 30}, ""scoreField"": 40, ""scoreInfo"": 25, ""scoreLabor"": 30}",95,,2026-07-17 00:33:39
1230001,https://www.fukunavi.or.jp/fukunavi/controller?cmd=lst_dt&actionID=jgytik&SVCSBR_CD=004&JGY_CD=1310100329&NAME=&AREA1=&AREA2=&AREA3=&LINE_TXT=&LINE=&STATION=&ROW=0&JGY_CD1=&JGY_CD2=&JGY_CD3=&JGY_CD4=&JGY_CD5=&HYK_FL=1&HYK_FLG=&KIGSVC_FL=1&KIGSVC_FLG=&SLFHYK_FLG=&SVCPLN_FLG=&STENO=,いちご訪問介護,訪問介護,"{""companyName"": ""いちご訪問介護"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""介護"", ""headcount"": ""1ー5名"", ""industry"": ""訪問介護"", ""prefecture"": ""東京都"", ""reason"": ""a)分野該当性40点、b)人手不足度28点、c)情報の確からしさ25点、合計93点。事業内容が訪問介護であり、特定技能「介護」分野に直接該当するため分野該当性は40点。介護業界は人手不足が深刻で現場作業が中心のため人手不足度は28点。事業所名、所在地、サービス内容、従業員数など詳細な情報が確認できたため情報の確からしさは25点としました。"", ""score"": 93, ""scoreBreakdown"": {""field"": 40, ""info"": 25, ""labor"": 28}, ""scoreField"": 40, ""scoreInfo"": 25, ""scoreLabor"": 28}",93,,2026-07-17 00:37:58
1260001,https://www.fukunavi.or.jp/fukunavi/controller?cmd=lst_dt&actionID=jgytik&SVCSBR_CD=004&JGY_CD=1310100329&NAME=&AREA1=&AREA2=&AREA3=&LINE_TXT=&LINE=&STATION=&ROW=0&JGY_CD1=&JGY_CD2=&JGY_CD3=&JGY_CD4=&JGY_CD5=&HYK_FL=1&HYK_FLG=&KIGSVC_FL=1&KIGSVC_FLG=&SLFHYK_FLG=&SVCPLN_FLG=&STENO=,いちご訪問介護,介護業,"{""companyName"": ""いちご訪問介護"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""介護"", ""headcount"": ""1ー5名"", ""industry"": ""介護業"", ""prefecture"": ""東京都"", ""reason"": ""a)分野該当性40点、b)人手不足度30点、c)情報の確からしさ25点、合計95点。事業内容が訪問介護であり、特定技能「介護」分野に直接該当するため、分野該当性は40点と評価しました。介護業界は人手不足が深刻であり、現場作業が中心であるため、人手不足度は30点としました。提供されたページ内容から事業内容、所在地、従業員数などの情報が具体的に確認できたため、情報の確からしさは25点と評価しました。"", ""score"": 95, ""scoreBreakdown"": {""field"": 40, ""info"": 25, ""labor"": 30}, ""scoreField"": 40, ""scoreInfo"": 25, ""scoreLabor"": 30}",95,,2026-07-17 00:45:15
1290001,https://www.skylark.co.jp,すかいらーくグループ,外食産業,"{""companyName"": ""すかいらーくグループ"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""10名以上"", ""industry"": ""外食産業"", ""prefecture"": null, ""reason"": ""a)分野該当性40点、b)人手不足度28点、c)情報の確からしさ25点、合計93点。事業内容が「外食業」に直接該当するため分野該当性は高得点です(a)。外食産業は人手不足が深刻であり、現場職の比重も高いため人手不足度も高得点としました(b)。公式サイトから事業内容が明確に確認できたため、情報の確からしさも高評価です(c)。"", ""score"": 93, ""scoreBreakdown"": {""field"": 40, ""info"": 25, ""labor"": 28}, ""scoreField"": 40, ""scoreInfo"": 25, ""scoreLabor"": 28}",93,,2026-07-17 00:47:50
1290002,https://www.skylark.co.jp,すかいらーくグループ,飲食業,"{""companyName"": ""すかいらーくグループ"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""10名以上"", ""industry"": ""飲食業"", ""prefecture"": null, ""reason"": ""a)分野該当性40点、b)人手不足度30点、c)情報の確からしさ30点、合計100点。すかいらーくグループは外食産業大手であり、外食業分野に完全に該当します（a:40）。外食産業は慢性的な人手不足であり、現場職の比重も高いため、人手不足度は高いと判断しました（b:30）。公式サイトから事業内容が明確に確認できたため、情報の確からしさも高いです（c:30）。"", ""score"": 100, ""scoreBreakdown"": {""field"": 40, ""info"": 30, ""labor"": 30}, ""scoreField"": 40, ""scoreInfo"": 30, ""scoreLabor"": 30}",100,1,2026-07-17 00:48:19
1320001,https://www.skylark.co.jp,すかいらーくグループ,外食産業,"{""companyName"": ""すかいらーくグループ"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""10名以上"", ""industry"": ""外食産業"", ""prefecture"": null, ""reason"": ""a)分野該当性40点、b)人手不足度28点、c)情報の確からしさ25点、合計93点。すかいらーくグループは外食産業の大手であり、事業内容が特定技能「外食業」に直接該当するため、分野該当性は高得点（40点）。外食産業は慢性的な人手不足であり、現場での業務が中心であるため、人手不足度も高得点（28点）。公式サイトの情報から事業内容が明確に確認できるため、情報の確からしさも高得点（25点）とした。"", ""score"": 93, ""scoreBreakdown"": {""field"": 40, ""info"": 25, ""labor"": 28}, ""scoreField"": 40, ""scoreInfo"": 25, ""scoreLabor"": 28}",93,1,2026-07-17 00:49:35
1320002,https://www.skylark.co.jp,すかいらーくグループ,外食産業,"{""companyName"": ""すかいらーくグループ"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""10名以上"", ""industry"": ""外食産業"", ""prefecture"": null, ""reason"": ""a)分野該当性40点、b)人手不足度28点、c)情報の確からしさ25点、合計93点。すかいらーくグループは外食産業であり、特定技能の「外食業」に直接該当するため、分野該当性は高得点（40点）としました。外食産業は人手不足が深刻であり、現場での業務が多いため、人手不足度は高めに評価（28点）しました。公式サイトから事業内容が明確に確認できたため、情報の確からしさも高めに評価（25点）しています。"", ""score"": 93, ""scoreBreakdown"": {""field"": 40, ""info"": 25, ""labor"": 28}, ""scoreField"": 40, ""scoreInfo"": 25, ""scoreLabor"": 28}",93,,2026-07-17 00:49:50
1350001,https://www.fukunavi.or.jp/fukunavi/controller?cmd=lst_dt&actionID=jgytik&SVCSBR_CD=004&JGY_CD=1310100329&NAME=&AREA1=&AREA2=&AREA3=&LINE_TXT=&LINE=&STATION=&ROW=0&JGY_CD1=&JGY_CD2=&JGY_CD3=&JGY_CD4=&JGY_CD5=&HYK_FL=1&HYK_FLG=&KIGSVC_FL=1&KIGSVC_FLG=&SLFHYK_FLG=&SVCPLN_FLG=&STENO=,いちご訪問介護,訪問介護,"{""companyName"": ""いちご訪問介護"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""介護"", ""headcount"": ""1〜5名"", ""industry"": ""訪問介護"", ""prefecture"": ""東京都"", ""reason"": ""a)分野該当性40点、b)人手不足度30点、c)情報の確からしさ25点、合計95点。a. 訪問介護事業は特定技能「介護」分野に直接該当するため40点と評価しました。b. 介護業界は人手不足が深刻であり、現場での業務が中心であるため30点と評価しました。c. 福ナビのページから事業内容、所在地、職員数などの詳細情報が具体的に確認できたため25点と評価しました。"", ""score"": 95, ""scoreBreakdown"": {""field"": 40, ""info"": 25, ""labor"": 30}, ""scoreField"": 40, ""scoreInfo"": 25, ""scoreLabor"": 30}",95,,2026-07-17 00:55:54
1380001,https://www.zenkoukai.jp/,社会福祉法人 善光会,社会福祉事業,"{""companyName"": ""社会福祉法人 善光会"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""介護"", ""headcount"": ""10名以上"", ""industry"": ""社会福祉事業"", ""prefecture"": ""東京都"", ""reason"": ""a)分野該当性40点、b)人手不足度28点、c)情報の確からしさ30点、合計98点。事業内容が特別養護老人ホーム、介護老人保健施設、障害者支援施設など、特定技能「介護」分野に直接該当するため、分野該当性は高得点です（a:40）。介護業界は慢性的な人手不足であり、現場職の比重も高いため、人手不足度は高得点です（b:28）。ウェブサイトから事業内容、施設名、所在地などが具体的に確認できるため、情報の確からしさも高得点としました（c:30）。"", ""score"": 98, ""scoreBreakdown"": {""field"": 40, ""info"": 30, ""labor"": 28}, ""scoreField"": 40, ""scoreInfo"": 30, ""scoreLabor"": 28}",98,,2026-07-17 01:04:13
1410001,https://www.skylark.co.jp,すかいらーくグループ,外食産業,"{""companyName"": ""すかいらーくグループ"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""10名以上"", ""industry"": ""外食産業"", ""prefecture"": null, ""reason"": ""a)分野該当性40点、b)人手不足度28点、c)情報の確からしさ25点、合計93点。すかいらーくグループは外食産業大手であり、事業内容が特定技能「外食業」に直接該当するため、分野該当性は高得点です（40点）。外食産業は人手不足が深刻であり、現場職の比重も高いため、人手不足度も高得点としました（28点）。ウェブサイトから事業内容や規模が明確に確認できるため、情報の確からしさも高得点です（25点）。"", ""score"": 93, ""scoreBreakdown"": {""field"": 40, ""info"": 25, ""labor"": 28}, ""scoreField"": 40, ""scoreInfo"": 25, ""scoreLabor"": 28}",93,1,2026-07-17 01:12:56
1410002,https://www.skylark.co.jp,すかいらーくグループ,外食産業,"{""companyName"": ""すかいらーくグループ"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""10名以上"", ""industry"": ""外食産業"", ""prefecture"": null, ""reason"": ""a)分野該当性40点、b)人手不足度28点、c)情報の確からしさ25点、合計93点。すかいらーくグループは外食産業大手であり、事業内容が特定技能「外食業」に直接該当するため、分野該当性は40点と評価しました。外食産業は人手不足が深刻であり、現場作業の比重も高いため、人手不足度は28点としました。公式サイトから事業内容や規模が明確に確認できたため、情報の確からしさは25点としました。"", ""score"": 93, ""scoreBreakdown"": {""field"": 40, ""info"": 25, ""labor"": 28}, ""scoreField"": 40, ""scoreInfo"": 25, ""scoreLabor"": 28}",93,1,2026-07-17 01:13:36
1410003,https://www.skylark.co.jp,すかいらーくグループ,外食産業,"{""companyName"": ""すかいらーくグループ"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""10名以上"", ""industry"": ""外食産業"", ""prefecture"": null, ""reason"": ""a)分野該当性40点、b)人手不足度28点、c)情報の確からしさ25点、合計93点。事業内容が「外食業」に直接該当するため分野該当性は40点としました。外食産業は人手不足が深刻であり、現場作業が中心のため人手不足度は28点と評価しました。公式サイトから事業内容が明確に確認できるため、情報の確からしさは25点としました。"", ""score"": 93, ""scoreBreakdown"": {""field"": 40, ""info"": 25, ""labor"": 28}, ""scoreField"": 40, ""scoreInfo"": 25, ""scoreLabor"": 28}",93,,2026-07-17 01:13:52
1440001,https://www.skylark.co.jp,すかいらーくグループ,外食産業,"{""companyName"": ""すかいらーくグループ"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""10名以上"", ""industry"": ""外食産業"", ""prefecture"": null, ""reason"": ""a)分野該当性40点、b)人手不足度28点、c)情報の確からしさ25点、合計93点。すかいらーくグループは「外食業」に該当し、特定技能分野に直接合致します（a:40点）。外食産業は慢性的な人手不足であり、現場職の比重も高いため、人手不足度は高いと判断しました（b:28点）。公式サイトから事業内容が明確に確認できたため、情報の確からしさも高いです（c:25点）。"", ""score"": 93, ""scoreBreakdown"": {""field"": 40, ""info"": 25, ""labor"": 28}, ""scoreField"": 40, ""scoreInfo"": 25, ""scoreLabor"": 28}",93,,2026-07-17 01:14:49
1470001,https://www.foryou.or.jp/contact/,社会福祉法人 奉優会,福祉・介護,"{""companyName"": ""社会福祉法人 奉優会"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""介護"", ""headcount"": ""10名以上"", ""industry"": ""福祉・介護"", ""prefecture"": null, ""reason"": ""a)分野該当性40点、b)人手不足度30点、c)情報の確からしさ25点、合計95点。事業内容が特別養護老人ホームや高齢者在宅サービスセンターの運営であり、特定技能「介護」分野に直接該当するため、分野該当性は高評価（40点）。介護業界は人手不足が深刻で現場職の比重が高いため、人手不足度は高評価（30点）。ページ内容から事業内容が明確に確認できるため、情報の確からしさも高評価（25点）としました。"", ""score"": 95, ""scoreBreakdown"": {""field"": 40, ""info"": 25, ""labor"": 30}, ""scoreField"": 40, ""scoreInfo"": 25, ""scoreLabor"": 30}",95,1,2026-07-17 01:21:17
1500001,https://www.fanuc.co.jp/,ファナック株式会社,製造業,"{""companyName"": ""ファナック株式会社"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""工業製品製造業"", ""headcount"": ""10名以上"", ""industry"": ""製造業"", ""prefecture"": ""山梨県"", ""reason"": ""a)分野該当性38点、b)人手不足度25点、c)情報の確からしさ28点、合計91点。事業内容がFA、ロボット、ロボマシンの製造であり、特定技能の「工業製品製造業」に直接該当するため、分野該当性は高得点です（38点）。製造業は全般的に人手不足が深刻であり、現場作業の比重も高いため、人手不足度は高得点としました（25点）。ウェブサイトから事業内容や規模が詳細に確認できたため、情報の確からしさも高得点です（28点）。"", ""score"": 91, ""scoreBreakdown"": {""field"": 38, ""info"": 28, ""labor"": 25}, ""scoreField"": 38, ""scoreInfo"": 28, ""scoreLabor"": 25}",91,,2026-07-18 04:27:47
1530001,https://www.skylark.co.jp,すかいらーくグループ,外食産業,"{""companyName"": ""すかいらーくグループ"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""10名以上"", ""industry"": ""外食産業"", ""prefecture"": null, ""reason"": ""a)分野該当性40点、b)人手不足度28点、c)情報の確からしさ25点、合計93点。すかいらーくグループは外食産業の大手であり、特定技能の「外食業」に直接該当します（a:40点）。外食産業は慢性的な人手不足であり、現場での業務が中心であるため、人手不足度は高いと判断しました（b:28点）。公式サイトから事業内容が明確に確認できたため、情報の確からしさも高いです（c:25点）。"", ""score"": 93, ""scoreBreakdown"": {""field"": 40, ""info"": 25, ""labor"": 28}, ""scoreField"": 40, ""scoreInfo"": 25, ""scoreLabor"": 28}",93,,2026-07-18 10:28:52
1560001,company:すかいらーく,すかいらーく,外食産業,"{""answers"": null, ""companyName"": ""すかいらーく"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""10名以上"", ""industry"": ""外食産業"", ""prefecture"": ""東京都"", ""reason"": ""a)分野該当性40点、b)人手不足度28点、c)情報の確からしさ25点、合計93点。すかいらーくは大手外食チェーンであり、事業内容は特定技能「外食業」に直接該当するため、分野該当性は40点としました。外食産業は慢性的な人手不足であり、現場職の比重も高いため、人手不足度は28点としました。企業名から事業内容が明確に推測でき、一般に広く知られている企業であるため、情報の確からしさは25点としました。"", ""score"": 93, ""scoreBreakdown"": {""field"": 40, ""info"": 25, ""labor"": 28}, ""scoreField"": 40, ""scoreInfo"": 25, ""scoreLabor"": 28}",93,,2026-07-18 10:52:08
1590001,company:すかいらーく,すかいらーく,外食産業,"{""answers"": null, ""companyName"": ""すかいらーく"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""10名以上"", ""industry"": ""外食産業"", ""prefecture"": ""東京都"", ""reason"": ""a)分野該当性40点、b)人手不足度28点、c)情報の確からしさ15点、合計83点。企業名から外食産業大手と推測され、特定技能「外食業」に直接該当するため分野該当性は高得点（40点）。外食産業は人手不足が深刻で現場職の比重も高いため人手不足度も高得点（28点）。企業名のみからの推測のため、情報の確からしさは中程度（15点）としました。"", ""score"": 83, ""scoreBreakdown"": {""field"": 40, ""info"": 15, ""labor"": 28}, ""scoreField"": 40, ""scoreInfo"": 15, ""scoreLabor"": 28}",83,,2026-07-18 10:53:52
1590002,company:すかいらーく,すかいらーく,外食産業,"{""answers"": null, ""companyName"": ""すかいらーく"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""10名以上"", ""industry"": ""外食産業"", ""prefecture"": ""東京都"", ""reason"": ""a)分野該当性40点、b)人手不足度28点、c)情報の確からしさ25点、合計93点。すかいらーくは外食産業の大手であり、事業内容は特定技能「外食業」に直接該当するため、scoreFieldは40点としました。外食産業は人手不足が深刻であり、現場での業務が多いため、scoreLaborは28点としました。企業名から事業内容が明確に推測できるため、scoreInfoは25点としました。"", ""score"": 93, ""scoreBreakdown"": {""field"": 40, ""info"": 25, ""labor"": 28}, ""scoreField"": 40, ""scoreInfo"": 25, ""scoreLabor"": 28}",93,,2026-07-18 10:54:04
1620001,company:すかいらーく,すかいらーく,外食産業,"{""answers"": {""field"": ""外食業"", ""headcount"": ""3〜5名"", ""jisshuExperience"": false, ""prefecture"": ""東京都"", ""timing"": ""3ヶ月以内""}, ""companyName"": ""すかいらーく"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""3〜5名"", ""industry"": ""外食産業"", ""prefecture"": ""東京都"", ""reason"": ""a)分野該当性40点、b)人手不足度28点、c)情報の確からしさ25点、合計93点。「すかいらーく」は外食産業の大手と推測されるため、特定技能分野は「外食業」に直接該当し(a)40点。外食産業は人手不足が深刻で現場職の比重も高いため(b)28点。企業名から事業内容が明確に推測できるため(c)25点としました。"", ""score"": 93, ""scoreBreakdown"": {""field"": 40, ""info"": 25, ""labor"": 28}, ""scoreField"": 40, ""scoreInfo"": 25, ""scoreLabor"": 28}",93,,2026-07-18 10:56:07
1650001,company:すかいらーく,すかいらーく,外食産業,"{""answers"": null, ""companyName"": ""すかいらーく"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""10名以上"", ""industry"": ""外食産業"", ""prefecture"": ""東京都"", ""reason"": ""a)分野該当性40点、b)人手不足度30点、c)情報の確からしさ25点、合計95点。すかいらーくは外食産業の大手であり、特定技能分野の「外食業」に直接該当します（スコアa:40）。外食産業は人手不足が深刻で、現場作業の比重も高いため、人手不足度は高いと判断しました（スコアb:30）。企業名から事業内容が明確に推測できるため、情報の確からしさも高いです（スコアc:25）。"", ""score"": 95, ""scoreBreakdown"": {""field"": 40, ""info"": 25, ""labor"": 30}, ""scoreField"": 40, ""scoreInfo"": 25, ""scoreLabor"": 30}",95,,2026-07-18 11:26:14
1680001,company:すかいらーく,すかいらーく,外食産業,"{""answers"": null, ""companyName"": ""すかいらーく"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""10名以上"", ""industry"": ""外食産業"", ""prefecture"": ""東京都"", ""reason"": ""a)分野該当性40点、b)人手不足度28点、c)情報の確からしさ25点、合計93点。すかいらーくは大手外食チェーンであり、外食業は特定技能の対象分野に直接該当するため、分野該当性は40点としました。外食産業は慢性的な人手不足であり、現場職の比重も高いため、人手不足度は28点としました。企業名から事業内容が明確に推測できるため、情報の確からしさは25点としました。"", ""score"": 93, ""scoreBreakdown"": {""field"": 40, ""info"": 25, ""labor"": 28}, ""scoreField"": 40, ""scoreInfo"": 25, ""scoreLabor"": 28}",93,,2026-07-18 11:38:47
1680002,https://kikunoi.jp/restaurant/,菊乃井,料亭、懐石料理,"{""answers"": null, ""companyName"": ""菊乃井"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""10名以上"", ""industry"": ""料亭、懐石料理"", ""prefecture"": ""京都府"", ""reason"": ""a)分野該当性38点、b)人手不足度25点、c)情報の確からしさ28点、合計91点。分野該当性(38点)は、懐石料理を提供する料亭であり「外食業」に直接該当します。人手不足度(25点)は、飲食業界は慢性的な人手不足であり、特に専門性の高い料亭では現場での調理・接客業務が中心となるため高いと評価しました。情報の確からしさ(28点)は、URLから事業内容や店舗情報、企業規模が具体的に確認できたため高得点としました。"", ""score"": 91, ""scoreBreakdown"": {""field"": 38, ""info"": 28, ""labor"": 25}, ""scoreField"": 38, ""scoreInfo"": 28, ""scoreLabor"": 25}",91,,2026-07-18 11:40:04
1710001,https://kikunoi.jp/restaurant/,菊乃井,飲食業,"{""answers"": {""field"": ""外食業"", ""headcount"": ""11名以上"", ""jisshuExperience"": false, ""prefecture"": ""京都府"", ""timing"": ""できるだけ早く""}, ""companyName"": ""菊乃井"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""11名以上"", ""industry"": ""飲食業"", ""prefecture"": ""京都府"", ""reason"": ""a)分野該当性38点、b)人手不足度28点、c)情報の確からしさ25点、合計91点。事業内容が懐石料理を提供する料亭であり、特定技能分野の「外食業」に直接該当するため、分野該当性(a)を高く評価しました。飲食業界は人手不足が深刻であり、現場での調理・接客業務が中心であるため、人手不足度(b)も高く評価しました。ウェブサイトから事業内容や店舗情報が具体的に確認できたため、情報の確からしさ(c)も高く評価しました。"", ""score"": 91, ""scoreBreakdown"": {""field"": 38, ""info"": 25, ""labor"": 28}, ""scoreField"": 38, ""scoreInfo"": 25, ""scoreLabor"": 28}",91,,2026-07-18 11:40:59
1710002,https://kikunoi.jp/restaurant/,菊乃井,料亭業,"{""answers"": null, ""companyName"": ""菊乃井"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""1ー5名"", ""industry"": ""料亭業"", ""prefecture"": ""京都府"", ""reason"": ""a)分野該当性40点、b)人手不足度25点、c)情報の確からしさ30点、合計95点。事業内容が料亭経営であり、特定技能「外食業」に直接該当するため、分野該当性は40点と評価しました。料亭は人手によるサービス提供が中心であり、人手不足の深刻度も高いため、人手不足度は25点としました。ウェブサイトから事業内容、店舗情報、所在地などが具体的に確認できたため、情報の確からしさは30点としました。"", ""score"": 95, ""scoreBreakdown"": {""field"": 40, ""info"": 30, ""labor"": 25}, ""scoreField"": 40, ""scoreInfo"": 30, ""scoreLabor"": 25}",95,,2026-07-18 11:43:30
1710003,https://kikunoi.jp/restaurant/,菊乃井,料亭業,"{""answers"": null, ""companyName"": ""菊乃井"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""1ー5名"", ""industry"": ""料亭業"", ""prefecture"": ""京都府"", ""reason"": ""a)分野該当性38点、b)人手不足度25点、c)情報の確からしさ28点、合計91点。料亭を営んでおり、特定技能19分野の「外食業」に直接該当するため、分野該当性は高得点（38点）としました。料亭は人手によるサービス提供が中心であり、人手不足の深刻度も考慮し、人手不足度は中程度の高評価（25点）としました。ウェブサイトから事業内容や店舗情報が具体的に確認できたため、情報の確からしさも高評価（28点）としました。"", ""score"": 91, ""scoreBreakdown"": {""field"": 38, ""info"": 28, ""labor"": 25}, ""scoreField"": 38, ""scoreInfo"": 28, ""scoreLabor"": 25}",91,,2026-07-18 11:43:33
1710004,https://www.fanuc.co.jp/,ファナック株式会社,製造業,"{""answers"": null, ""companyName"": ""ファナック株式会社"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""工業製品製造業"", ""headcount"": ""10名以上"", ""industry"": ""製造業"", ""prefecture"": ""山梨県"", ""reason"": ""a)分野該当性35点、b)人手不足度25点、c)情報の確からしさ30点、合計90点。ファナック株式会社はFA、ロボット、ロボマシンなどの製造を行っており、特定技能の「工業製品製造業」に直接該当します（a:35点）。製造業は全般的に人手不足が深刻であり、現場作業の比重も高いため、人手不足度は高いと判断しました（b:25点）。ウェブサイトから事業内容や規模が詳細に確認できたため、情報の確からしさは非常に高いです（c:30点）。"", ""score"": 90, ""scoreBreakdown"": {""field"": 35, ""info"": 30, ""labor"": 25}, ""scoreField"": 35, ""scoreInfo"": 30, ""scoreLabor"": 25}",90,,2026-07-18 11:43:38
